Date,MA5,MA20,MA5_to_MA20,Price_to_MA20,Daily_Return,Lag1_Return,Lag2_Return,Volume_Change,Volatility_5d,Target
2024-11-08,222.9029998779297,228.19040603637694,0.9768289725659879,0.9882937398530346,-0.0011881973656511224,0.021372036288196172,-0.003266859579526993,-0.0903917394637106,0.010632670132843813,0
2024-11-11,223.39266662597657,227.85177917480468,0.9804297663815601,0.9778570682451697,-0.012028588279958119,-0.0011881973656511224,0.021372036288196172,0.09592786625200889,0.01254720231845827,0
2024-11-12,223.5964782714844,227.3865997314453,0.9833318169828951,0.9798575335638321,0.0,-0.012028588279958119,-0.0011881973656511224,-0.038263945759613005,0.012336488379678056,1
2024-11-13,224.1220703125,227.06836853027343,0.9870246206600959,0.9851254398130423,0.003969155952552539,0.0,-0.012028588279958119,0.2021842503273652,0.012136892477188006,1
2024-11-14,224.31881103515624,226.885791015625,0.9886860258239267,0.9994946462171115,0.013770376980535293,0.003969155952552539,0.0,-0.07499660257545371,0.009319135978524871,0
2024-11-15,223.929296875,226.40179595947265,0.9890791542796982,0.9874991407732159,-0.014109178690716817,0.013770376980535293,0.003969155952552539,0.0667751464142694,0.011565328286597034,1
2024-11-18,224.68248291015624,225.99439239501953,0.9941949467375714,1.0025576323065208,0.01342220683105988,-0.014109178690716817,0.013770376980535293,-0.06865079282275788,0.011472184544273265,1
2024-11-19,225.48733825683593,225.63067626953125,0.999364722851231,1.005318750366878,0.0011402384149559186,0.01342220683105988,-0.014109178690716817,-0.18868926394181973,0.011398537117784888,1
2024-11-20,226.25841064453124,225.55583419799805,1.003114867097237,1.008824219349374,0.0031540646244545556,0.0011402384149559186,0.01342220683105988,-0.028780673703047044,0.011398455606415803,0
2024-11-21,226.3180358886719,225.46657485961913,1.0037764401645028,1.0071083032371138,-0.002095964403475259,0.0031540646244545556,0.0011402384149559186,0.19729254810973118,0.00992986716571089,1
2024-11-22,227.28585205078124,225.40269775390624,1.0083546218197044,1.013344836002881,0.005907449333256487,-0.002095964403475259,0.0031540646244545556,-0.09356825138986846,0.005873755525548018,1
2024-11-25,228.24969787597655,225.389111328125,1.012691769052175,1.0266318133852281,0.013050933317994895,0.005907449333256487,-0.002095964403475259,1.361981015659592,0.005730287537502266,1
2024-11-26,229.5970916748047,225.47092895507814,1.0183001983397542,1.0359105698828002,0.009404343649852542,0.013050933317994895,0.005907449333256487,-0.4899082446690508,0.005807122380483116,0
2024-11-27,230.77556457519532,225.72346038818358,1.022381830308305,1.0341794001163807,-0.0005530115644418743,0.009404343649852542,0.013050933317994895,-0.27155537965737553,0.006444493675065031,1
2024-11-29,232.52637329101563,226.30317001342775,1.0274994083256483,1.042068050609559,0.010215752012810997,-0.0005530115644418743,0.009404343649852542,-0.14976834714493825,0.005223664524423105,1
2024-12-02,234.4580291748047,227.1440444946289,1.0321997642352836,1.048096769337106,0.009522536389068748,0.010215752012810997,-0.0005530115644418743,0.6901240809791653,0.005179949468187303,1
